location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
2162591,"PARIS 1er Les Halles","co",214,"µg/m³","2024-02-02T14:00:00Z","2024-02-02T15:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",202,"µg/m³","2024-02-02T15:00:00Z","2024-02-02T16:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",209,"µg/m³","2024-02-02T16:00:00Z","2024-02-02T17:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",220,"µg/m³","2024-02-02T17:00:00Z","2024-02-02T18:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",203,"µg/m³","2024-02-02T18:00:00Z","2024-02-02T19:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",218,"µg/m³","2024-02-02T19:00:00Z","2024-02-02T20:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",259,"µg/m³","2024-02-02T20:00:00Z","2024-02-02T21:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",258,"µg/m³","2024-02-02T21:00:00Z","2024-02-02T22:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",245,"µg/m³","2024-02-02T22:00:00Z","2024-02-02T23:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",239,"µg/m³","2024-02-02T23:00:00Z","2024-02-03T00:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",209,"µg/m³","2024-02-03T00:00:00Z","2024-02-03T01:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",192,"µg/m³","2024-02-03T01:00:00Z","2024-02-03T02:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",171,"µg/m³","2024-02-03T02:00:00Z","2024-02-03T03:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",173,"µg/m³","2024-02-03T03:00:00Z","2024-02-03T04:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",161,"µg/m³","2024-02-03T04:00:00Z","2024-02-03T05:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",152,"µg/m³","2024-02-03T05:00:00Z","2024-02-03T06:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",158,"µg/m³","2024-02-03T06:00:00Z","2024-02-03T07:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",152,"µg/m³","2024-02-03T07:00:00Z","2024-02-03T08:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",162,"µg/m³","2024-02-03T08:00:00Z","2024-02-03T09:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",160,"µg/m³","2024-02-03T09:00:00Z","2024-02-03T10:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",168,"µg/m³","2024-02-03T10:00:00Z","2024-02-03T11:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",162,"µg/m³","2024-02-03T11:00:00Z","2024-02-03T12:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",156,"µg/m³","2024-02-03T12:00:00Z","2024-02-03T13:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",157,"µg/m³","2024-02-03T13:00:00Z","2024-02-03T14:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",160,"µg/m³","2024-02-03T14:00:00Z","2024-02-03T15:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",165,"µg/m³","2024-02-03T15:00:00Z","2024-02-03T16:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",166,"µg/m³","2024-02-03T16:00:00Z","2024-02-03T17:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",178,"µg/m³","2024-02-03T17:00:00Z","2024-02-03T18:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",200,"µg/m³","2024-02-03T18:00:00Z","2024-02-03T19:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",220,"µg/m³","2024-02-03T19:00:00Z","2024-02-03T20:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",209,"µg/m³","2024-02-03T20:00:00Z","2024-02-03T21:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",186,"µg/m³","2024-02-03T21:00:00Z","2024-02-03T22:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",182,"µg/m³","2024-02-03T22:00:00Z","2024-02-03T23:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",196,"µg/m³","2024-02-03T23:00:00Z","2024-02-04T00:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",192,"µg/m³","2024-02-04T00:00:00Z","2024-02-04T01:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
2162591,"PARIS 1er Les Halles","co",180,"µg/m³","2024-02-04T01:00:00Z","2024-02-04T02:00:00+01:00","Europe/Paris",48.86211999987271,2.344615999768577,,,,"Unknown Governmental Organization","EEA"
